node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000389810,27.0,0.56839,4.0,7.0,2.523,2.0,0.25,152.25,3.18564,296.87793,5904.0,0.33333,
9606.ENSP00000399982,9.223372036854777E13,1.29962,45.0,45.0,17.426,1.0,0.25,197.75,3.72277,57.63408,3332.0,0.84848,
9606.ENSP00000306512,9.223372036854777E13,0.83444,138.0,139.0,66.977,6.0,0.25,261.58333,4.2104,2959.62924,65718.0,0.37785,
9606.ENSP00000295550,9.223372036854777E13,1.07037,38.0,38.0,10.339,1.0,0.25,191.0,3.64604,596.72695,14626.0,0.73826,
9606.ENSP00000261405,9.223372036854777E13,0.96228,63.0,63.0,47.252,1.0,0.25,217.75,3.93317,830.77719,21010.0,0.56426,
9606.ENSP00000373477,9.223372036854777E13,1.05571,39.0,39.0,30.197,1.0,0.25,199.66667,3.78218,202.45376,7890.0,0.722,
9606.ENSP00000308938,9.223372036854777E13,1.01135,41.0,41.0,35.089,1.0,0.25,199.41667,3.76238,117.00487,3842.0,0.68049,
9606.ENSP00000223129,9.223372036854777E13,0.79234,34.0,35.0,8.646,1.0,0.25,183.83333,3.56931,456.38163,6510.0,0.53445,
9606.ENSP00000382083,9.223372036854777E13,1.37002,32.0,32.0,7.758,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000430598,127.0,0.47564,7.0,8.0,2.976,1.0,0.25,160.41667,3.33168,51.39917,1168.0,0.46429,
9606.ENSP00000433623,9.223372036854777E13,1.07128,54.0,54.0,42.473,1.0,0.33333,212.0,3.89604,115.40036,4156.0,0.65968,
9606.ENSP00000261643,3048.0,0.57076,12.0,12.0,2.478,1.0,0.25,154.0,3.19059,312.07004,9946.0,0.59091,
9606.ENSP00000384018,9.223372036854777E13,0.6823,45.0,46.0,25.111,1.0,0.33333,209.33333,3.89604,536.08115,14266.0,0.42609,
9606.ENSP00000297848,9.223372036854777E13,1.08275,38.0,38.0,11.337,1.0,0.25,185.5,3.55941,443.31907,11270.0,0.7468,
9606.ENSP00000349252,9.223372036854777E13,1.24857,45.0,45.0,36.907,1.0,0.25,191.0,3.59901,16.29408,810.0,0.81515,
9606.ENSP00000296511,9.223372036854777E13,0.89074,91.0,91.0,54.614,2.0,0.33333,236.16667,4.07178,1339.68198,34154.0,0.46545,
9606.ENSP00000293362,9.223372036854777E13,0.85902,32.0,32.0,17.452,1.0,0.25,202.66667,3.86386,98.21806,3504.0,0.62702,
9606.ENSP00000296871,9.223372036854777E13,0.9792,119.0,120.0,61.652,2.0,0.25,246.58333,4.08168,1230.86221,39842.0,0.46303,
