node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000405252,3.0,0.30779,2.0,3.0,8.074,1.0,0.16667,123.81667,4.01518,226.47892,1166.0,0.33333,
9606.ENSP00000498362,5.0,0.0,1.0,5.0,16.367,2.0,0.2,149.9,4.72451,1532.08766,9612.0,0.0,
9606.ENSP00000432568,40323.0,0.69213,9.0,10.0,22.602,1.0,0.16667,137.85,4.31453,730.44055,4092.0,0.64444,
9606.ENSP00000216629,1442.0,0.6123,8.0,8.0,23.902,1.0,0.16667,131.13333,4.13666,213.29754,1954.0,0.75,
9606.ENSP00000477437,25.0,0.56839,4.0,5.0,22.164,1.0,0.16667,134.21667,4.27983,196.2885,2746.0,0.6,
9606.ENSP00000424827,60.0,0.358,9.0,15.0,40.749,13.0,0.2,169.4,4.98698,7447.50325,42174.0,0.15238,
9606.ENSP00000304353,3.99168E7,0.93324,11.0,11.0,22.549,1.0,0.16667,127.95,4.06941,0.0,0.0,1.0,
9606.ENSP00000499569,41046.0,0.61467,12.0,12.0,28.657,1.0,0.16667,140.16667,4.3731,460.4909,5486.0,0.63636,
9606.ENSP00000294489,6.0,0.0,1.0,6.0,18.465,4.0,0.16667,143.61667,4.49241,3988.63397,17740.0,0.0,
9606.ENSP00000296424,32.0,0.42794,6.0,6.0,24.863,1.0,0.16667,122.11667,3.84599,28.71073,660.0,0.6,
9606.ENSP00000444533,1.307674368E12,1.05156,15.0,15.0,18.747,1.0,0.14286,117.00714,3.57484,0.0,0.0,1.0,
9606.ENSP00000465213,3.99168E7,0.93324,11.0,11.0,20.846,1.0,0.16667,127.95,4.06941,0.0,0.0,1.0,
9606.ENSP00000225688,29.0,0.38039,6.0,7.0,28.741,3.0,0.16667,146.11667,4.5423,1870.57383,12072.0,0.38095,
9606.ENSP00000350333,2.0,0.0,1.0,2.0,4.717,1.0,0.16667,122.43333,4.00651,132.69769,614.0,0.0,
9606.ENSP00000261623,4.0,0.30779,2.0,4.0,12.463,1.0,0.16667,135.61667,4.36443,707.25609,4204.0,0.16667,
9606.ENSP00000375795,20.0,0.38039,6.0,6.0,7.162,2.0,0.16667,114.31667,3.62907,672.83845,5432.0,0.53333,
9606.ENSP00000391803,7.0,0.30779,2.0,7.0,19.967,5.0,0.2,152.13333,4.70933,3435.51867,14166.0,0.04762,
9606.ENSP00000411932,5760.0,0.75809,8.0,8.0,39.444,1.0,0.16667,137.5,4.35575,0.57143,4.0,0.92857,
9606.ENSP00000362121,1.4370048E9,0.99098,14.0,14.0,35.082,1.0,0.16667,132.51667,4.14317,20.09983,718.0,0.96703,
9606.ENSP00000297504,8.71782912E10,1.02476,14.0,14.0,45.069,1.0,0.16667,142.63333,4.44685,0.0,0.0,1.0,
9606.ENSP00000371085,40321.0,0.8164,8.0,9.0,17.917,1.0,0.16667,132.06667,4.1974,416.77338,1974.0,0.77778,
9606.ENSP00000247001,5.0,0.30779,2.0,5.0,8.143,1.0,0.16667,125.71667,4.07809,1085.40871,5134.0,0.1,
9606.ENSP00000348381,40448.0,0.57691,11.0,15.0,32.212,3.0,0.16667,155.61667,4.71584,3169.58951,17396.0,0.33333,
9606.ENSP00000228606,5.0,0.30779,2.0,5.0,12.319,1.0,0.14286,133.3881,4.25163,687.59059,3348.0,0.1,
9606.ENSP00000294353,362880.0,0.85919,9.0,9.0,8.868,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000351790,735840.0,0.77702,14.0,14.0,53.751,1.0,0.16667,139.0,4.3102,19.47873,218.0,0.75824,
9606.ENSP00000262866,40321.0,0.8164,8.0,9.0,26.587,1.0,0.16667,141.11667,4.43601,564.64973,3010.0,0.77778,
9606.ENSP00000411825,364346.0,0.63865,13.0,13.0,38.024,1.0,0.2,160.31667,4.87202,1390.31914,9976.0,0.64103,
9606.ENSP00000411821,727.0,0.71324,6.0,12.0,36.436,9.0,0.2,150.83333,4.57918,5314.09156,31758.0,0.25758,
9606.ENSP00000499593,1179942.0,0.55688,23.0,23.0,65.069,4.0,0.16667,164.18333,4.82213,1392.4536,15904.0,0.45455,
9606.ENSP00000259467,6.0,0.46346,3.0,3.0,15.339,1.0,0.16667,124.56667,4.01518,0.0,0.0,1.0,
9606.ENSP00000284995,3.9916804E7,0.72807,13.0,13.0,24.785,1.0,0.2,136.6,4.29718,689.49102,4966.0,0.73077,
9606.ENSP00000256196,26.0,0.40246,7.0,7.0,27.571,1.0,0.16667,142.11667,4.42733,414.26464,3232.0,0.52381,
9606.ENSP00000317790,40321.0,0.8164,8.0,9.0,21.47,1.0,0.2,138.23333,4.39046,755.50181,3286.0,0.77778,
9606.ENSP00000389813,43.0,0.47564,7.0,8.0,24.078,1.0,0.16667,125.81667,3.96529,103.77126,1340.0,0.46429,
9606.ENSP00000439189,40321.0,0.8164,8.0,9.0,17.935,1.0,0.16667,134.71667,4.2885,429.86887,1562.0,0.77778,
9606.ENSP00000238616,723.0,0.71324,6.0,9.0,22.951,2.0,0.16667,134.23333,4.26464,1366.49562,8178.0,0.41667,
9606.ENSP00000498499,2.0,0.30779,2.0,2.0,4.719,1.0,0.14286,101.31905,3.2039,0.0,0.0,1.0,
9606.ENSP00000349003,242.0,0.54881,7.0,7.0,24.594,1.0,0.14286,129.27619,4.0846,86.173,1500.0,0.71429,
9606.ENSP00000387996,4.0,0.30779,2.0,4.0,10.584,5.0,0.16667,130.28333,4.19957,2397.29267,10662.0,0.16667,
9606.ENSP00000365503,6.227020806E9,0.90089,14.0,14.0,28.289,1.0,0.14286,124.16905,3.86551,217.60762,2932.0,0.87912,
9606.ENSP00000372042,4.0,0.30898,3.0,3.0,12.93,1.0,0.16667,128.85,4.12148,265.97696,1806.0,0.66667,
9606.ENSP00000268057,1.437005528E9,0.77716,17.0,17.0,39.415,2.0,0.16667,147.51667,4.51193,1547.44606,11406.0,0.70588,
9606.ENSP00000316578,5106.0,0.34001,17.0,17.0,29.198,2.0,0.16667,153.25,4.62256,3703.38788,32162.0,0.30882,
9606.ENSP00000284767,362886.0,0.7582,10.0,10.0,48.512,1.0,0.16667,136.08333,4.282,6.83263,38.0,0.84444,
9606.ENSP00000432412,6494.0,0.52686,12.0,12.0,30.848,4.0,0.2,149.91667,4.62907,1189.87715,8834.0,0.54545,
9606.ENSP00000384259,6482.0,0.73986,9.0,11.0,24.605,1.0,0.16667,137.25,4.30803,1048.03746,5098.0,0.56364,
9606.ENSP00000363435,12.0,0.46346,3.0,8.0,27.788,2.0,0.2,150.81667,4.6898,1782.40356,14980.0,0.17857,
9606.ENSP00000234389,6.22702092E9,0.92341,14.0,14.0,28.547,1.0,0.16667,135.9,4.25163,440.26147,6250.0,0.9011,
9606.ENSP00000251968,365070.0,0.61936,14.0,18.0,44.648,1.0,0.2,164.71667,4.88286,4283.03406,27834.0,0.36601,
9606.ENSP00000327589,5352.0,0.61085,11.0,11.0,40.949,1.0,0.2,139.35,4.33189,67.18248,1294.0,0.65455,
9606.ENSP00000342858,19.0,0.45378,5.0,6.0,21.837,1.0,0.2,146.03333,4.60954,360.83863,1982.0,0.46667,
9606.ENSP00000318629,364326.0,0.78053,11.0,14.0,35.866,4.0,0.2,152.15,4.66594,2643.67481,22104.0,0.53846,
9606.ENSP00000365858,33.0,0.22058,11.0,16.0,31.902,4.0,0.2,157.95,4.7462,5378.30797,30500.0,0.11667,
9606.ENSP00000486285,40321.0,0.8164,8.0,9.0,17.302,1.0,0.16667,136.33333,4.33839,504.13477,1978.0,0.77778,
