"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP11-545G3.1",7.50601807018849,1.04895605492112,0.466141989802972,2.25029299627028,0.0244303522404758,0.0437048386832736
"RARRES2",2354.83274735827,-1.43627037472999,0.317851893735604,-4.51867804797387,6.22269325298827e-06,2.40069019029442e-05
"LINC00996",36.0529828709629,1.27710482135257,0.372369810922957,3.42966799104132,0.000604320210338727,0.00157125879741923
"GIMAP8",752.159392710185,-2.67760518141778,0.298593329259383,-8.96739785868353,3.03601826341983e-19,1.18291077741138e-17
"STRADBP1",4.64369836406814,-1.8874028206318,0.309322966641313,-6.10172222620767,1.04931618456097e-09,8.3396689622742e-09
"GIMAP7",612.541244685935,-1.33529487222823,0.332857218640429,-4.01161458261986,6.03048952980212e-05,0.000192193005746805
"GIMAP4",916.999646662334,-1.31433587367129,0.283263499232371,-4.63997612552647,3.48449431664737e-06,1.41450500468514e-05
"GIMAP6",1352.681667802,-3.11786691705148,0.303480849297326,-10.2736858825541,9.25977336309231e-25,7.68464900332193e-23
"GIMAP1",621.881853882383,-1.98340469464771,0.301193671791465,-6.58514730024258,4.54434630948125e-11,4.54862088272387e-10
"GIMAP1-GIMAP5",1000.95354284124,-1.74517365523382,0.308742675964004,-5.65251839508343,1.58113870837474e-08,1.00361647733993e-07
"GIMAP3P",2.38070866189589,-1.28186960190381,0.392513063824455,-3.26580111605433,0.00109154883901595,0.00268886342693958
"GIMAP5",996.743474710136,-1.66326901171354,0.31250451185378,-5.32238399326463,1.02416096114015e-07,5.57675092383401e-07
"BET1P1",2.6600710342527,-2.02530011220289,0.404096196770342,-5.01192569588554,5.38880136765222e-07,2.55462581417708e-06
"AOC1",44.6519743981651,1.7877394093394,0.378914364569743,4.71805657557843,2.38108285373741e-06,9.97359626060319e-06
"KCNH2",424.222651835256,2.6626637674369,0.509194052609703,5.22917295241433,1.70270021778167e-07,8.90885051666034e-07
"NOS3",2129.27003980289,-1.73823348766923,0.265343274473655,-6.55088579545592,5.719678916993e-11,5.63321318264521e-10
"RP11-148K1.10",9.52698749808522,1.29717009462461,0.242914221127207,5.34003356660339,9.29293737337214e-08,5.09669346150412e-07
"ASIC3",451.908797952625,2.2913200828862,0.312230685197387,7.33854868056183,2.159223761702e-13,3.24527400593535e-12
"CDK5",335.742934616945,1.12951966779686,0.160132914097991,7.05363837384282,1.7429900720712e-12,2.246650864095e-11
"TMUB1",2830.60987956143,1.00407873241004,0.115468758433525,8.69567444936271,3.44775654665393e-18,1.14016451820803e-16
"GBX1",1.21091640917246,1.41477255566583,0.547165517838441,2.58563909738837,0.00971986451171175,0.019276691329191
"IQCA1L",3.68490912643207,1.81048135440719,0.522461408931477,3.46529202627603,0.000529656008079393,0.00139408442515702
"RP13-452N2.1",7.20707401088461,1.78092647837075,0.434982540311939,4.09424819003906,4.23540435734676e-05,0.00013948578930643
"YBX1P4",45.9297925859672,1.85888925845216,0.318686353347032,5.83297414190788,5.44480087533361e-09,3.78849593018527e-08
"Y_RNA.737",1.39753565203288,1.47641583658676,0.504909419020268,2.92412021041638,0.00345431319187297,0.00760609680382753
"FABP5P3",11.7407121357418,1.11086428944031,0.327291657385775,3.39411122884488,0.00068851721756575,0.00177008734903554
"AC104843.4",0.833995919880434,2.87542112534435,1.24637135923508,2.30703401842373,0.0210529237271813,0.038378226460944
"AC104843.3",2.25057663712281,1.36268818247556,0.481674455878693,2.82906466358006,0.00466842653383665,0.00997891280121274
"XRCC2",1115.96253072482,3.87137569856671,0.311603354885501,12.4240501197083,1.93511223357977e-35,5.29501996028384e-33
"ACTR3B",556.401918610802,1.05874182870634,0.214717143635942,4.93086770240137,8.18651648388336e-07,3.74807669787508e-06
"AC006019.3",5.57500871734243,1.91983870503094,0.627629744461833,3.05887144765123,0.00222172463441234,0.00509542047602063
"AC006019.4",7.64241131634004,1.4068479419381,0.59990350643235,2.34512371882051,0.019020766905249,0.0350594489109608
"DPP6",92.6749496145307,-2.01812348988129,0.449391571239468,-4.4907907024493,7.09592535884705e-06,2.70855628384528e-05
"AC099552.4",1.17908520966185,2.32450057544751,0.966498512831563,2.40507413574532,0.0161691852548147,0.0303263262671577
"BLACE",2.07981661597745,1.23244406382836,0.43215024964277,2.85188789048981,0.00434604255038875,0.00935453083675846
"AC008060.7",1.83149598519011,3.72570761359736,1.09356372514443,3.4069414776037,0.000656952113530085,0.00169613155531289
"RP5-912I13.1",2.97727859161791,4.56933935430548,1.39173013984564,3.28320787448943,0.0010263295436515,0.00254390963288742
"EN2",59.9299525313106,2.1293131277878,0.553994684381209,3.8435623803253,0.000121261158289148,0.000363912670135114
"CNPY1",2.35845473432599,1.86823722147024,0.679127711493111,2.75093651731981,0.00594251582923127,0.012405500500599
"RP5-912I13.2",28.6670740471714,1.21812780886295,0.221932152315834,5.4887396717958,4.04811720077659e-08,2.37379490765597e-07
"AC009403.2",91.6688653426138,1.27965509210801,0.16879727524634,7.58101746749467,3.42855430680081e-14,5.87813544508259e-13
"SHH",11.393005249936,1.61117570289832,0.39662234453346,4.06224138681224,4.86037797952094e-05,0.000157939196219707
"AC073133.2",3.57413150271184,2.06087442680653,0.644794647434941,3.19617173468312,0.00139264194204753,0.00334925558901876
"AC073133.1",7.71570257502857,1.20003058178851,0.529855319687964,2.26482690122884,0.0235233039295504,0.0422589911336155
"LINC00244",4.42163611215942,1.78433653012599,0.368057098732887,4.84798835905879,1.24719717535197e-06,5.50839667420484e-06
"LINC01006",402.815792957179,1.49067489298355,0.211147547646943,7.05987310577761,1.66654720724826e-12,2.15741046280299e-11
"AC005534.8",22.7574352240448,1.96523398254847,0.244431674419291,8.04001358341702,8.98285137852409e-16,2.03089630906811e-14
"RNF32",166.635582975637,1.26909980712283,0.169618260757377,7.482094212357,7.31474746505873e-14,1.19178864363504e-12
"RNU4-31P",0.482098105919703,1.73771038512104,0.670043361932064,2.5934297447711,0.00950239513208686,0.018889994640484
"RP5-1121A15.3",3.66387165872575,4.88856658471357,0.738348652585145,6.62094603626277,3.56907257401224e-11,3.65337837123933e-10
"MNX1-AS2",49.9784274161424,4.9330938814743,0.588529914500487,8.38206140406856,5.20086885596424e-17,1.44708660759935e-15
"MNX1",272.199954489045,4.4142810047644,0.520634673691223,8.47865351239055,2.27815014065272e-17,6.66397186836625e-16
"MNX1-AS1",49.7659313291549,2.65144823963137,0.525162458914622,5.04881526587266,4.44558358387752e-07,2.14247956837736e-06
"RP4-639J15.3",2.4187094208016,3.7532097992539,1.1125903901614,3.37339764251374,0.000742466452853303,0.00189605920190285
"RPS27AP12",77.2317662195267,2.6897108024743,0.322843687177531,8.33130988556462,7.99527484419147e-17,2.15207271452562e-15
"RP5-1142J19.2",5.30620247989592,1.14776506932433,0.311831414317801,3.68072303374344,0.000232573524617003,0.000658163419791099
"AC006372.4",4.24434682783632,1.47590356002335,0.489608181570374,3.01445853149251,0.00257438401370318,0.0058263719867746
"AC006372.5",0.819735722662941,2.14729555183592,0.653015959881876,3.28827422874066,0.00100803598977862,0.00250310119117139
"AC006372.6",1.56754878124038,1.34640700834315,0.608595502018478,2.21231836889631,0.0269446747693429,0.0476862087936573
"RP11-331D5.2",3.64609744734487,2.70303440980413,0.640866538651989,4.21778053116916,2.46718776507631e-05,8.51162003823335e-05
"RP11-452C13.1",1.68632553168747,1.10608398347895,0.425322401240343,2.60057777406819,0.00930669205681947,0.0185409780804127
"PTPRN2.1",303.010827273318,-1.35717314184311,0.36648055148052,-3.70326102261187,0.000212845682408467,0.000606673541793418
"THAP5P1",5.61930425516447,1.22565276795091,0.26644090825445,4.60009229055927,4.22303799246084e-06,1.6848873043575e-05
"NCAPG2",899.736590731906,1.2821131318445,0.206550747643111,6.20725485854838,5.39181207986958e-10,4.48241183063463e-09
"WDR60",3801.49123788893,1.32204483390455,0.270690655147654,4.88396924224596,1.03971300398726e-06,4.65861862037333e-06
"VIPR2",144.730780056199,-1.3033773836373,0.405674749539461,-3.21286297734072,0.00131418970722578,0.00317619614043843
"AC144568.4",6.85854153498747,1.28750332551833,0.327858046230272,3.92701457329509,8.60067717808339e-05,0.000265791175651838
"AC144568.2",1.81283465160848,1.58460731198111,0.492362842622787,3.21837306718762,0.00128920017468813,0.00312257715553571
"RP11-43A14.1.1",6.11291883378802,2.00084545544996,0.474660321373971,4.21532065216285,2.49423544038499e-05,8.59546152446817e-05
"ERICH1.1",2273.70072206985,1.09367714659335,0.244369283958711,4.4755098876426,7.62291707840869e-06,2.89150336105514e-05
"CTD-3212A4.2.1",0.882215924776565,-2.15989438148181,0.638546141297905,-3.38251888437008,0.000718243395488429,0.00184008800989585
"CTD-2281E23.1.1",2.53544839365298,-1.39648040369656,0.420842435876137,-3.3182975019838,0.000905679650433125,0.00226964988805684
"AF067845.1.1",1.07286064061663,-2.93784350840026,0.642003079679181,-4.57605827976456,4.73818599977202e-06,1.87029897781109e-05
"AF067845.3",0.90874984871395,-1.85551939099393,0.592790624948658,-3.13014294238314,0.00174721260997447,0.00411091174472423
"DLGAP2.3",17.4393886795273,-2.14747554893701,0.297495131668601,-7.21852333143125,5.25551213212758e-13,7.45438976442326e-12
"KBTBD11.1",201.347267445378,-1.30240893738702,0.348417202574246,-3.73807299916394,0.000185436110226412,0.000535012841970943
"MYOM2.1",50.7011648968416,-1.81061936551117,0.294302754065346,-6.15223384932764,7.63991141925411e-10,6.21010284011175e-09
"CH17-174L20.1",0.661029425534921,-1.56359928332402,0.592602208798839,-2.63853097424885,0.00832660933931077,0.0167804254119312
"RP11-378A12.1.1",2.47721280315105,-1.83140444269348,0.455889292775653,-4.01721310790848,5.88904638766531e-05,0.000188173619560492
"RP11-115C21.4",5.09721180181155,1.85121232929926,0.357459923502938,5.17879685968222,2.23321484325185e-07,1.14066658953723e-06
"MCPH1-AS1",123.86702518097,1.01468127930828,0.208126343020375,4.87531402600458,1.08635500009527e-06,4.84764785943176e-06
"XKR5",15.0831800569869,1.16278754515723,0.403889941291461,2.87897128965172,0.00398974653720377,0.00865924910184482
"AF228730.8",0.833062237625851,2.36931192959642,1.03017846205849,2.29990435333125,0.0214536394130089,0.039001691123296
"RPS3AP30",4.90366517178297,2.02954398505734,0.565101893847075,3.59146555188604,0.00032882364535261,0.00090192005142111
"SNRPCP15",1.76431979935957,1.34838634050685,0.516272609163626,2.61177199133471,0.00900743056727073,0.0179971965581974
"RPS3AP33",5.08691714989153,2.02254405703064,0.637124742241275,3.17448675735891,0.00150101739889926,0.00358377633358053
"AC130360.8.1",1.60923286662257,2.05240892208794,0.705572145195804,2.90885763569701,0.00362752006755621,0.0079501944452803
"RP11-1195F20.7",1.11849551053742,2.3158570563676,0.702361807885899,3.29724229074798,0.000976392322906697,0.00243158656034882
"USP17L8",0.898047396543299,1.68198830842758,0.655927578247794,2.56428966277153,0.0103387221940598,0.0203698861200853
"FAM90A12P",0.618804327988485,-1.64046970954381,0.559775309188289,-2.93058604518051,0.00338323283181245,0.00746606314352455
"RP11-52B19.1",6.08171369614171,1.83178823706759,0.584971649067359,3.13141370182312,0.00173966906087993,0.0040947725609632
"ENPP7P1",19.9492339484066,1.07961190957922,0.294481893091975,3.66614021067172,0.000246238951018047,0.0006930671938811
"CTD-3023L14.2",2.43468572397971,1.72743537988655,0.497716617547602,3.47072072537609,0.00051906354323712,0.00136876247414007
"RN7SL178P",2.88952627593119,1.4158432096479,0.492666008991756,2.8738398505418,0.00405514531387355,0.00878724922413047
"RP11-211C9.1",2.33560930102704,3.6517755364622,0.811634469718543,4.49928591343411,6.81821051333168e-06,2.6123380575363e-05
"RPL10P19",9.81880771334079,1.19271769932328,0.32148580076971,3.71001673003174,0.000207245551560553,0.000592368724197283
"MIR4660",0.483072789940441,1.57066818311181,0.618202845749151,2.54070034441274,0.0110630690927344,0.0216253036496546
"Metazoa_SRP.192",1.08892179750829,1.91705472024287,0.544510555909597,3.52069339967241,0.000430419983675169,0.00115220599945692
"RP11-10A14.9",9.94779767124422,2.46448824430431,0.456175805036793,5.40249661883216,6.57196966643744e-08,3.72028333700623e-07
"RP11-10A14.4",23.4162781564408,2.55730339278302,0.362698640353028,7.05076641669764,1.77934976882426e-12,2.28858887134434e-11
"RP11-10A14.6",0.705973248012007,1.78404158460305,0.656199783895991,2.71874759545154,0.00655295914294766,0.0135545766116652
"RP11-10A14.5",110.229171662249,5.17560641441253,0.539505938932333,9.59323343994119,8.53668912126589e-22,4.79225508290524e-20
"RP11-10A14.8",3.10413259114785,4.33884926699379,1.14170272184951,3.80033189372191,0.000144502419302879,0.000426523968952619
"RP11-10A14.7",7.00893445126368,5.40762817271988,0.79742697732164,6.78134591192634,1.19061420539231e-11,1.32990393049858e-10
"RNU6-526P",0.569395973699312,2.39549557088708,1.06361978388112,2.25221043007115,0.0243089772143934,0.0435234763100105
"RP11-115J16.1",31.5991891678295,4.29154935423485,0.619513284952802,6.92729188940928,4.28972913271599e-12,5.16504097360084e-11
"RP11-115J16.2",9.61906286598665,5.72701131784967,0.831637092667946,6.88643083424411,5.72095556555285e-12,6.74416438346869e-11
"RP11-375N15.1",44.4190239109738,6.3418341375269,0.765569025952765,8.28381755601249,1.1928831085019e-16,3.12308407056388e-15
"RP11-1081K18.1",16.2475330494705,2.48786553098537,0.346162605787566,7.1869852184789,6.62375783364815e-13,9.24180197739632e-12
"RP11-1E4.1",11.7850340193164,1.24912783224254,0.384550514414351,3.24828022696807,0.00116104862571664,0.00284208227392093
"MSRA",299.770211915458,-1.18051413694678,0.169064606067975,-6.98262140374985,2.89722410991239e-12,3.59599731734461e-11
"RNU6-729P",2.49623470307319,1.21811418079822,0.419202576749255,2.90578886762625,0.00366328539106717,0.00802197013542102
"LINCR-0001",51.3194896812615,1.43270712209524,0.37609976817829,3.8093804977196,0.000139315421564673,0.000412612503811503
"PRSS51",74.5283822508743,1.25656657860232,0.399037059675572,3.14899718743905,0.00163831772041263,0.00388082335107389
"PRSS55",10.7524132510564,2.4062775489318,0.564736639776733,4.26088441841336,2.03619522467786e-05,7.1416535751061e-05
"SOX7",1062.03371207531,-2.71215162892046,0.283737435582533,-9.55866688282504,1.19283252888739e-21,6.52040932029367e-20
"CTD-2135J3.4",701.201168744112,-2.59965864928408,0.235328502149,-11.046934925197,2.26827513754183e-28,2.9839657956371e-26
"AF131215.3",32.6635254224708,2.11039448010901,0.41061383556382,5.13960879377383,2.75311052802894e-07,1.3805916602227e-06
"SLC35G5",36.2803815877706,2.11283758497532,0.329973305272575,6.40305609943205,1.52297200588735e-10,1.3912154616924e-09
"FAM167A-AS1",1.52022310690667,1.98427660796716,0.710405776768288,2.79315944894741,0.00521959564723877,0.011030023723214
"RP11-148O21.6",1.75841308909477,2.54183786022616,0.820339812339801,3.09851822621683,0.00194491006631984,0.00452338717401164
"RP11-148O21.4",13.1851396374355,3.89730882665715,0.750281441145969,5.19446252156318,2.0531212756404e-07,1.05793298487077e-06
"RP11-148O21.2",3.65977177401518,2.90120125669884,0.692027921680176,4.19231820828126,2.76118325789609e-05,9.43143307684956e-05
"BLK",253.00805696778,4.08983454752221,0.611897634793204,6.68385415299799,2.32738442822902e-11,2.4672748139417e-10
"RP11-589N15.2",32.6124575226454,1.6820925722714,0.251280759120872,6.69407629201835,2.17038171370579e-11,2.31518664203167e-10
"RP11-589N15.1",0.541513694562849,1.63957614339476,0.632543843791484,2.59203557111092,0.00954099060368431,0.0189596354341795
"OR7E158P",3.57327175690159,3.0709096287302,0.51302615439121,5.98587343441456,2.15231690636682e-09,1.61286602744596e-08
"OR7E161P",3.78401124127746,2.84132088656447,0.524508596762932,5.41711023251101,6.05700006165468e-08,3.44997559120179e-07
"DEFB136",1.40069861323625,3.00095345847294,0.696837797012252,4.30653083305724,1.65834823337667e-05,5.92567757296035e-05
"DEFB134",0.729148677035011,2.68428655609422,1.10516624293498,2.42885319132223,0.015146664187247,0.0286192642783539
"RP11-481A20.4",0.624690852966701,1.87665931031066,0.705219134982148,2.66110095035661,0.00778856017332762,0.0158118965489377
"RP11-481A20.10",6.97921971991771,3.18996875417405,0.573243426506755,5.56477162522937,2.62495954464416e-08,1.59715613462879e-07
"OR7E160P",0.811272582976436,2.12794987900324,0.793158715850631,2.68288028168624,0.00729911142581921,0.0149149931989994
"RP11-1236K1.11",0.924932665044626,2.26124081330212,0.709983979622134,3.18491808013132,0.00144794990461813,0.00346779439745119
"RP11-1236K1.8",4.00888413606715,1.86333819744119,0.571517734748565,3.26033311680337,0.00111281432163517,0.00273589946046619
"USP17L7",3.77842015971492,1.29550321811952,0.505705964144956,2.56177168151447,0.0104139754955586,0.0204987551529093
"AC145124.2",49.0014871058228,-1.08600489815876,0.276727447912119,-3.92445674020614,8.69256773480095e-05,0.000268336517522527
"RP11-351I21.6",19.6868880401363,1.63284625200183,0.485206999104242,3.36525700374539,0.000764723926713968,0.0019479124012287
"RPS3AP34",86.9280910627665,1.73146912434252,0.370543344978014,4.67278429854206,2.97143787284423e-06,1.22292481771505e-05
"RPS3AP35",9.29302092157936,1.21504741937521,0.411420534237161,2.95329794762942,0.00314398350555843,0.00698476617628586
"RP11-419I17.1",188.973957126817,1.10909106772221,0.362151755146576,3.06250363821464,0.00219493807263221,0.0050404766913851
"OR7E15P",0.656428992010969,2.06630222439107,0.756176106245065,2.73256746322187,0.00628428000961473,0.0130495554319341
"KIAA1456",405.512383901894,-1.40012380665152,0.36123822945442,-3.87590153114784,0.000106230640883722,0.000322156696562193
"DLC1",3298.61394815061,-2.49977020647155,0.287757468596754,-8.68707324491577,3.71896362385658e-18,1.22393521050428e-16
"SGCZ",1.47578723920718,-1.35001530482746,0.587679668285836,-2.29719586652577,0.0216075988291677,0.0392384948209904
"RP11-235P11.1",1.79393036910746,1.57501747548087,0.476663391205827,3.30425517155096,0.000952291121683745,0.00237787247024175
"ZDHHC2",529.438786108097,-1.11514016551793,0.307409380205312,-3.62754111398016,0.000286133222881048,0.000795442053855385
"RP11-349F21.4",3.04679573892863,-1.37884377688502,0.455207279173212,-3.02904597525198,0.00245327345716083,0.00557546271932351
"RP11-349F21.3",4.04324332662243,-1.22862755761082,0.437468763586528,-2.80849207961292,0.0049774106779505,0.0105704856445654
"RP11-349F21.5",4.71680659840212,-1.07829017547211,0.446316079585366,-2.4159787755661,0.0156929760638087,0.0295439406724489
"SLC7A2",1202.87153703412,-2.98469915575958,0.348036528054515,-8.57582154506514,9.83819893170253e-18,3.05711976537687e-16
"PDGFRL",862.275833579534,-1.17401229646838,0.284928948164338,-4.1203686183239,3.78266719191921e-05,0.00012587423105285
"RP11-326L2.1",18.6979718267357,1.38669564176514,0.414969686058793,3.34167937647539,0.000832731906056437,0.00210390794710666
"RP11-806O11.1",65.7326394160213,1.08083299090201,0.397683627295975,2.71782119432742,0.0065713339614996,0.0135890623055108
"RP11-156K13.3",1.34594103891864,1.44279613798752,0.610688013008882,2.36257484550714,0.0181484763856341,0.0336263655674853
"ASAH1",4070.10391105423,-1.79301581443603,0.208589340694777,-8.5959129477268,8.26054075305678e-18,2.59211005216333e-16
"CTD-2547L16.3",4.28164223264887,-1.15701016889894,0.250629412882374,-4.61641814339622,3.9041991538442e-06,1.56734219049153e-05
"CTD-2547L16.1",8.77674569851808,-1.73276194236999,0.245728387982747,-7.05153342922534,1.7695670133021e-12,2.2772296810527e-11
"NAT1",130.042598479164,-1.39026402496855,0.282802883833619,-4.91601785003889,8.8322347979861e-07,4.01797039047658e-06
"RP11-685B14.1",6.71794786777733,1.37948200522716,0.427328364622767,3.22815455146519,0.00124591640181691,0.0030276938290283
"RP11-161I2.1",6.66637378500161,2.52354599228408,0.495161124815709,5.0964138051494,3.46148058273431e-07,1.70335009458671e-06
"RPL35P6",12.2309206885655,2.17709502317861,0.366339759052389,5.94283030815464,2.8014239782329e-09,2.0492848640037e-08
"RP11-108A14.1",13.143866891622,1.84528147950096,0.376683681923943,4.89875608647561,9.64452793639681e-07,4.35176931102405e-06
"RP11-420B22.1",2.89448392043855,1.18244178199596,0.390329808888186,3.02934020172331,0.00245088522580233,0.00557056384267821
"RP11-420B22.2",6.10915766953991,2.04291426223964,0.45724711045,4.46785603572017,7.90074456169196e-06,2.9900193893671e-05
"LPL",7655.54813649017,-4.26211187335218,0.424754251030145,-10.0343006880223,1.07719980303398e-23,7.73339019014723e-22
"AC100802.3",0.724423451835541,-1.92925451976311,0.80185515523494,-2.40598879631552,0.0161287593401226,0.0302635439264017
"SLC18A1",7.31602133181534,2.83169270345637,0.600501373975072,4.71554741783809,2.41061742181172e-06,1.00840757616366e-05
"RNA5SP257",0.88198678926411,1.4702834803955,0.574672969801866,2.55846987357422,0.0105133929235948,0.0206681098672443
"LZTS1-AS1",9.06657060049154,1.56209415174612,0.345693566720278,4.5187249695338,6.22131459640383e-06,2.40035169969219e-05
"RP11-563N12.2",7.79249658517362,3.03288307994243,0.515583601646669,5.88242735078465,4.04292815373084e-09,2.87917332899169e-08
"LINC02153",0.480556612022095,1.84255721013318,0.766617317524639,2.40349020040754,0.016239402260271,0.0304377554890042
"RP11-421P23.2",0.638829745086463,-1.56843284181058,0.56547487605232,-2.77365610433497,0.00554302393264504,0.01164667402434
"NPM2",173.058316786552,1.20986303254267,0.322749181424521,3.74861688944551,0.000177812461514102,0.000515314998462917
"DMTN",1790.35019357741,-1.29116256242523,0.307148762199739,-4.20370426752881,2.62581966178433e-05,9.00697525104173e-05
"HR",4723.03524043532,1.64825372157352,0.375752444200391,4.38654158346473,1.15167155586708e-05,4.23594688168793e-05
"REEP4",1277.86287977396,1.49841276900754,0.16900555506468,8.86605631651626,7.57821569145529e-19,2.76587544501019e-17
"CTD-2530N21.5",26.6526808941088,1.19434505806809,0.314866153415218,3.79318337367654,0.000148728240357968,0.000437944397339891
"PHYHIP",246.578028878135,-2.32001160082169,0.338545139107772,-6.85288705351381,7.23742290495733e-12,8.38326066289022e-11
"RP11-582J16.3",714.035692003761,-1.22245190536635,0.187068290199548,-6.53478953628292,6.36990524551288e-11,6.21607729124484e-10
"SORBS3",6628.38103400815,-1.08338339769312,0.182798667059241,-5.92664823612757,3.09180289568965e-09,2.24625977332876e-08
"CTD-3247F14.2",39.2099424044963,-3.31855184458319,0.3973870358999,-8.35093132081722,6.77267956227575e-17,1.83640861177562e-15
"EGR3",1617.09757433833,-2.90897048000014,0.353248410299505,-8.23491456772231,1.79685818190762e-16,4.5694399384305e-15
"RP11-459E5.1",62.0120111616594,-2.83908423199589,0.363253642407013,-7.81570754028336,5.46551425582467e-15,1.0891225557227e-13
"RN7SL303P",0.524354004762859,1.52687554310483,0.687931585804561,2.21951655457002,0.0264516022436475,0.0469210955153569
"PEBP4",30.2069500991837,-2.5512882853882,0.297124333705001,-8.58660162085963,8.95795814561837e-18,2.80544032572227e-16
"RP11-875O11.1",415.169668127351,-1.70326976979608,0.206501021470802,-8.24823895622668,1.60745699193643e-16,4.11180972536732e-15
"RHOBTB2",1273.19756829619,-1.20182794284385,0.183654076285598,-6.54397641016641,5.99042505003461e-11,5.87329040788098e-10
"TNFRSF10C",97.6889435713066,-1.84428677538133,0.218923277246353,-8.42435212271177,3.62751823176178e-17,1.03641832057227e-15
"SLC25A37",5841.69870674308,1.15773114290934,0.266693175438659,4.3410602502486,1.41796831551846e-05,5.13417109932715e-05
"NKX2-6",1.25968409850171,2.60837062710571,0.851713209262022,3.06249873635959,0.00219497402233728,0.0050404766913851
"RP11-213G6.2",0.692057650910937,2.52819649321572,0.959310580757532,2.63543063521648,0.00840305987193646,0.016918829498704
"RP11-203E8.1",1.30927384681377,2.84070936522251,0.663088919291706,4.28405494734685,1.83517558561769e-05,6.49932570943739e-05
"ADAMDEC1",101.795075426663,2.92336309048614,0.451029115308673,6.4815396418155,9.07913058556635e-11,8.60217981974366e-10
"RP11-624C23.1",4.11723412748813,3.60808622738729,0.609121273357603,5.92342836345014,3.15298113797541e-09,2.28827677768949e-08
"NEFL",19.2607805610248,1.27135884816584,0.409679828541674,3.10329862393143,0.00191376426813225,0.00445809505640752
"MIR6876",0.807600220427416,1.85738402534556,0.566494648510318,3.27873181190649,0.00104274682127938,0.00258032822784162
"DOCK5",1397.11334045896,1.17809383188061,0.222253993117477,5.30066441262051,1.15382005057271e-07,6.23315355614557e-07
"GNRH1",143.71927777481,1.52163552921874,0.262492735134133,5.79686721021513,6.75651469163205e-09,4.610741143064e-08
"CDCA2",588.939378110965,4.55566681669612,0.299247737579909,15.2237301893706,2.46090322322742e-52,3.92801169480817e-49
"EBF2",392.052031132663,-3.21148687876361,0.332721112254459,-9.65218845598086,4.81177094541495e-22,2.78611428925266e-20
"RP11-14I17.2",13.0164333056098,2.25288058156309,0.386404000431292,5.83037592532297,5.53026461605409e-09,3.84182099433846e-08
"RP11-14I17.1",4.32114008090053,1.72174930030351,0.395763479029361,4.35045018435311,1.3585831836252e-05,4.93931787623513e-05
"BNIP3L",2784.28460223148,-1.11249785495193,0.215341225393276,-5.16620936339607,2.38889195482992e-07,1.21216584992085e-06
"RP11-1G11.2",12.260699432153,2.45445855014065,0.359423139687337,6.82888294914955,8.55783616283252e-12,9.78247959645823e-11
"DPYSL2",4030.39758079341,-1.85379560568432,0.263731029213001,-7.02911451571029,2.07848342867009e-12,2.64210722011859e-11
"COX6B1P4",0.713414175996897,-2.14689142098217,0.561861224081497,-3.82103503314684,0.000132892770901095,0.000395351039674389
"ADRA1A",100.869013941952,-4.77979926288016,0.455429373058098,-10.4951492934787,9.09338513197228e-26,8.65679417583484e-24
"RP11-613H2.3",0.787650615115125,-1.31639022503015,0.496431144247111,-2.6517075737192,0.00800858694290899,0.0162084186712256
"RP11-613H2.2",40.3288293865814,-1.24303951789338,0.167677108762245,-7.41329288815404,1.23201382956245e-13,1.93871121355891e-12
"TRIM35",765.755353818933,-1.15059173912665,0.160262583086752,-7.1794159120961,7.00098663382552e-13,9.7199839072408e-12
"CHRNA2",7.94119109022653,-1.80418268879768,0.497012276165473,-3.63005659078932,0.000283359087981515,0.000788279203392486
"CLU",28161.2896288208,-1.52403137851176,0.359822101389766,-4.23551352911729,2.28029972857989e-05,7.92510905088171e-05
"RNU6-1086P",4.23720169208473,1.77713839117166,0.527863193119846,3.36666472361558,0.000760831278139353,0.00193882208257692
"RP11-16P20.2",1.64230962220367,2.21590366291832,0.691378829800361,3.20504991967742,0.00135039057981599,0.00325596439649993
"RP11-16P20.4",73.4594852980419,1.08695074644243,0.402090037515026,2.70325212024635,0.00686646416942966,0.0141304154348334
"ESCO2",217.424017672526,3.43807139681511,0.266700775330257,12.8911188674188,5.05057022046064e-38,1.81839515042675e-35
"PBK",259.329117874456,3.77283274549521,0.316800959719758,11.9091581945732,1.06042401857222e-32,2.24683204112082e-30
"RP11-597M17.3",0.490169393839204,-1.71537033007977,0.595934574680307,-2.87845411721579,0.00399629409198942,0.0086722805490308
"RP11-597M17.1",0.681974514688281,-1.63783954964466,0.565762261369247,-2.89492541563445,0.00379248631280189,0.00828103999491648
"SCARA5",1686.79541894975,-5.09936831634897,0.476471279875071,-10.7023624124543,9.92159150622373e-27,1.04877573791506e-24
"RP11-380I10.3",0.385602733692317,1.67779343314266,0.686517131716428,2.44392070587932,0.0145286193490841,0.0275755256859524
"RP11-380I10.4",3.731456958385,2.03871863570928,0.609366611045122,3.34563561369514,0.000820942029790994,0.00207686015936928
"PNOC",17.9823558712846,2.28681961102388,0.492693113143069,4.64146859377723,3.45941608022614e-06,1.40480104309387e-05
"RP11-181B11.1",6.98576987228942,1.34323313829229,0.348156870375984,3.85812618559473,0.000114259656606776,0.000344411661627562
"RP11-181B11.2",6.91020663574186,1.80485506263639,0.363477283598177,4.96552369042037,6.85159280804232e-07,3.18223590313392e-06
"EXTL3-AS1",87.2227779511916,1.45869539611151,0.286122420880424,5.09815131447224,3.42986609912533e-07,1.68883432551791e-06
